File,Run,Module,Name,
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mgmt,dataQueueLen:max,6
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mgmt,dataQueueLen:timeavg,0.00261486
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,number of received packets,3428
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,number of collisions,2916
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,number of internal collisions,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,number of retry for AC 0,2532
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,sent and receive bites,1.1496e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,sent packet within AC 0,2477
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,sent in TXOP ,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,sentWithoutRetry AC 0,2241
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,numGivenUp AC 0,358
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].mac,numDropped AC 0,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,lossRate:min,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,lossRate:max,0.28
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,lossRate:timeavg,0.0397602
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,radioState:count,369907
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,channelNo:histogram:count,1
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,channelNo:histogram:mean,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,channelNo:histogram:sum,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,channelNo:histogram:min,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,channelNo:histogram:max,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,bitrate:min,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,bitrate:max,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],Total sent,1170
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],Total received,1781
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],Total deleted,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],outOfOrderPk:count,2
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],outOfOrderPk:sum(packetBytes),1024
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],dropPk:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],dropPk:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],sentPk:count,1170
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],sentPk:sum(packetBytes),599040
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],rcvdPk:count,1781
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],rcvdPk:sum(packetBytes),911872
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],endToEndDelay:histogram:count,1781
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],endToEndDelay:histogram:mean,0.105015
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],endToEndDelay:histogram:stddev,0.564289
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],endToEndDelay:histogram:sum,187.031
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],endToEndDelay:histogram:sqrsum,586.432
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],endToEndDelay:histogram:min,0.000250182
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udpApp[0],endToEndDelay:histogram:max,6.33816
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udp,droppedPkBadChecksum:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udp,droppedPkWrongPort:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udp,passedUpPk:count,1783
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udp,sentPk:count,1170
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udp,sentPk:sum(packetBytes),608400
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udp,rcvdPk:count,1783
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[9].udp,rcvdPk:sum(packetBytes),927160
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].networkLayer.ip,blacked:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].networkLayer.ip,delayed:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].networkLayer.ip,rcvdPkt:count,2517
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].networkLayer.ip,droppings:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].networkLayer.arp,failedResolution:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].networkLayer.arp,initiatedResolution:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].networkLayer.arp,sentReplies:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].networkLayer.arp,sentReq:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mgmt,dataQueueLen:max,7
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mgmt,dataQueueLen:timeavg,0.00107388
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,number of received packets,2616
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,number of collisions,2918
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,number of internal collisions,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,number of retry for AC 0,821
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,sent and receive bites,1.2893e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,sent packet within AC 0,2732
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,sent in TXOP ,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,sentWithoutRetry AC 0,2471
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,numGivenUp AC 0,65
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].mac,numDropped AC 0,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,lossRate:min,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,lossRate:max,0.3
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,lossRate:timeavg,0.0406248
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,radioState:count,360587
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,channelNo:histogram:count,1
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,channelNo:histogram:mean,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,channelNo:histogram:sum,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,channelNo:histogram:min,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,channelNo:histogram:max,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,bitrate:min,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,bitrate:max,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],Total sent,1169
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],Total received,884
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],Total deleted,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],outOfOrderPk:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],outOfOrderPk:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],dropPk:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],dropPk:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],sentPk:count,1169
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],sentPk:sum(packetBytes),598528
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],rcvdPk:count,884
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],rcvdPk:sum(packetBytes),452608
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],endToEndDelay:histogram:count,884
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],endToEndDelay:histogram:mean,0.0118705
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],endToEndDelay:histogram:stddev,0.102911
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],endToEndDelay:histogram:sum,10.4935
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],endToEndDelay:histogram:sqrsum,9.4762
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],endToEndDelay:histogram:min,0.000243226
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udpApp[0],endToEndDelay:histogram:max,1.69426
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udp,droppedPkBadChecksum:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udp,droppedPkWrongPort:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udp,passedUpPk:count,884
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udp,sentPk:count,1169
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udp,sentPk:sum(packetBytes),607880
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udp,rcvdPk:count,884
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[10].udp,rcvdPk:sum(packetBytes),459680
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].networkLayer.ip,blacked:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].networkLayer.ip,delayed:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].networkLayer.ip,rcvdPkt:count,3016
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].networkLayer.ip,droppings:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].networkLayer.arp,failedResolution:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].networkLayer.arp,initiatedResolution:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].networkLayer.arp,sentReplies:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].networkLayer.arp,sentReq:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mgmt,dataQueueLen:max,2
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mgmt,dataQueueLen:timeavg,0.000130826
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,number of received packets,3117
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,number of collisions,3318
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,number of internal collisions,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,number of retry for AC 0,1106
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,sent and receive bites,1.46887e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,sent packet within AC 0,3113
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,sent in TXOP ,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,sentWithoutRetry AC 0,2866
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,numGivenUp AC 0,121
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].mac,numDropped AC 0,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,lossRate:min,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,lossRate:max,0.34
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,lossRate:timeavg,0.0389152
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,radioState:count,417293
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,channelNo:histogram:count,1
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,channelNo:histogram:mean,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,channelNo:histogram:sum,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,channelNo:histogram:min,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,channelNo:histogram:max,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,bitrate:min,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,bitrate:max,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],Total sent,1174
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],Total received,997
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],Total deleted,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],outOfOrderPk:count,34
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],outOfOrderPk:sum(packetBytes),17408
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],dropPk:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],dropPk:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],sentPk:count,1174
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],sentPk:sum(packetBytes),601088
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],rcvdPk:count,997
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],rcvdPk:sum(packetBytes),510464
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],endToEndDelay:histogram:count,997
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],endToEndDelay:histogram:mean,0.00332413
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],endToEndDelay:histogram:stddev,0.0217374
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],endToEndDelay:histogram:sum,3.31415
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],endToEndDelay:histogram:sqrsum,0.481643
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],endToEndDelay:histogram:min,0.000250516
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udpApp[0],endToEndDelay:histogram:max,0.344796
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udp,droppedPkBadChecksum:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udp,droppedPkWrongPort:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udp,passedUpPk:count,1031
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udp,sentPk:count,1174
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udp,sentPk:sum(packetBytes),610480
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udp,rcvdPk:count,1031
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[11].udp,rcvdPk:sum(packetBytes),536120
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].networkLayer.ip,blacked:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].networkLayer.ip,delayed:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].networkLayer.ip,rcvdPkt:count,3804
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].networkLayer.ip,droppings:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].networkLayer.arp,failedResolution:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].networkLayer.arp,initiatedResolution:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].networkLayer.arp,sentReplies:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].networkLayer.arp,sentReq:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mgmt,dropPkByQueue:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mgmt,dropPkByQueue:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mgmt,dataQueueLen:max,2
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mgmt,dataQueueLen:timeavg,7.66419e-005
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,number of received packets,3934
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,number of collisions,3277
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,number of internal collisions,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,number of retry for AC 0,1333
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,sent and receive bites,1.37549e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,sent packet within AC 0,2960
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,sent in TXOP ,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,sentWithoutRetry AC 0,2662
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,numGivenUp AC 0,142
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].mac,numDropped AC 0,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,lossRate:min,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,lossRate:max,0.28
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,lossRate:timeavg,0.0388849
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,radioState:count,413993
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,channelNo:histogram:count,1
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,channelNo:histogram:mean,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,channelNo:histogram:stddev,NaN
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,channelNo:histogram:sum,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,channelNo:histogram:sqrsum,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,channelNo:histogram:min,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,channelNo:histogram:max,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,bitrate:min,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,bitrate:max,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].wlan[0].radio,bitrate:timeavg,5.4e+007
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],Total sent,1168
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],Total received,1944
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],Total deleted,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],outOfOrderPk:count,20
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],outOfOrderPk:sum(packetBytes),10240
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],dropPk:count,0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],dropPk:sum(packetBytes),0
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],sentPk:count,1168
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],sentPk:sum(packetBytes),598016
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],rcvdPk:count,1944
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],rcvdPk:sum(packetBytes),995328
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],endToEndDelay:histogram:count,1944
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],endToEndDelay:histogram:mean,0.0342062
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],endToEndDelay:histogram:stddev,0.264393
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],endToEndDelay:histogram:sum,66.4968
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],endToEndDelay:histogram:sqrsum,138.098
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],endToEndDelay:histogram:min,0.000250161
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udpApp[0],endToEndDelay:histogram:max,3.78152
Referenz-19.sca,General-19-20210310-18:26:48-3384,Flooding_Network.node[12].udp,droppedPkBadChecksum:count,0
